claim_id,customer_id,policy_type,claim_type,claim_date,claim_amount,deductible,payout_amount,claim_status,processing_days,adjuster_id,province,claim_frequency_90d,amount_vs_avg_ratio,weekend_filing,late_reporting_days,documentation_score,witness_present,police_report_filed,previous_claims_count,policy_age_days
CLM0005229,CUS000907,Auto,Liability,2024-09-28,12193.33,750,11443.33,Approved,4,ADJ017,QC,0,1.113962152569039,0,1,96,1,0,1,619
CLM0005230,CUS000951,Auto,Collision,2025-07-22,2681.98,750,1931.98,Approved,10,ADJ030,BC,0,1.0707812269358263,1,0,75,1,1,0,2502
CLM0005231,CUS001498,Auto,Theft,2025-09-28,42689.92,1000,41689.92,Approved,4,ADJ016,QC,0,1.2371362914604762,0,2,99,1,0,1,2127
CLM0005232,CUS003590,Auto,Vandalism,2024-05-30,1951.13,1000,951.13,Denied,4,ADJ035,ON,1,1.057097170240394,0,2,77,0,0,1,3345
CLM0005233,CUS002207,Home,Theft,2024-08-01,2981.26,500,2481.26,Approved,23,ADJ002,ON,1,0.8277871453046418,0,2,92,1,1,1,4425
CLM0005234,CUS003912,Home,Theft,2024-06-25,2834.42,1000,1834.42,Approved,14,ADJ005,BC,0,0.7011355233929509,0,0,88,0,1,1,2475
CLM0005235,CUS002301,Auto,Liability,2025-03-27,7734.89,500,7234.89,Approved,3,ADJ004,BC,0,1.0537914903907428,0,1,79,1,1,0,1267
CLM0005236,CUS004293,Home,Water Damage,2024-12-14,4157.73,1500,2657.73,Under Review,7,ADJ010,QC,0,0.931010747296819,0,4,94,1,0,0,4143
CLM0005237,CUS001210,Auto,Theft,2024-10-19,13896.75,1000,12896.75,Under Review,18,ADJ042,BC,0,1.1911230782501894,1,4,97,1,1,0,745
CLM0005238,CUS002786,Home,Weather,2025-09-29,13857.24,2000,11857.24,Approved,57,ADJ047,PE,0,0.8312023664865904,0,3,97,1,1,2,2161
CLM0005239,CUS000282,Home,Water Damage,2024-07-15,3446.6,1500,1946.6,Approved,42,ADJ041,QC,0,1.1236492225497265,0,0,84,1,1,1,3740
CLM0005240,CUS002710,Auto,Theft,2024-06-10,6702.36,750,5952.36,Under Review,10,ADJ018,BC,0,1.1593739202874696,0,4,81,1,1,1,3110
CLM0005241,CUS002694,Auto,Theft,2024-08-23,29208.33,500,28708.33,Under Review,29,ADJ040,ON,0,0.8867336400773266,0,0,99,0,0,0,4908
CLM0005242,CUS004243,Auto,Comprehensive,2025-04-28,3405.19,750,2655.19,Approved,3,ADJ015,QC,1,1.2568055485454392,1,2,78,1,1,0,3632
CLM0005243,CUS000817,Home,Water Damage,2025-08-13,2807.16,2000,807.16,Closed,30,ADJ014,BC,0,1.0321617390960733,1,3,77,1,0,0,170
CLM0005244,CUS001312,Home,Water Damage,2024-01-11,5281.81,1500,3781.81,Denied,27,ADJ013,QC,0,1.082851227116784,1,3,85,0,0,1,1302
CLM0005245,CUS001714,Auto,Liability,2024-06-27,13637.79,750,12887.79,Approved,6,ADJ039,ON,1,0.7606085975033221,0,0,82,1,0,0,2834
CLM0005246,CUS003466,Home,Water Damage,2025-02-13,2221.61,2000,221.61,Denied,3,ADJ015,ON,1,1.222536437596149,1,2,93,1,0,0,1141
CLM0005247,CUS001096,Auto,Vandalism,2025-11-28,2111.76,1000,1111.76,Closed,27,ADJ021,ON,3,2.658228391814218,1,7,68,1,0,3,1359
CLM0005248,CUS000253,Auto,Vandalism,2024-08-11,422.15,500,0.0,Under Review,9,ADJ012,ON,1,1.1151754736875632,1,1,86,1,1,2,4328
CLM0005249,CUS000391,Home,Liability,2024-04-20,2106.5,2000,106.5,Closed,30,ADJ020,ON,1,1.2296928563581282,0,2,75,1,1,2,2163
CLM0005250,CUS001369,Home,Fire,2025-01-20,33097.78,2000,31097.78,Closed,6,ADJ049,ON,0,0.9811042384475201,0,3,84,1,1,1,4099
CLM0005251,CUS002804,Home,Theft,2025-01-09,6547.53,1500,5047.53,Approved,21,ADJ011,ON,0,0.8478943483566924,1,2,95,1,1,0,5049
CLM0005252,CUS002017,Auto,Vandalism,2025-03-09,833.7,1000,0.0,Approved,26,ADJ020,ON,0,0.7192333451782327,1,1,75,1,0,0,3305
CLM0005253,CUS003843,Home,Water Damage,2025-11-06,2736.5,1500,1236.5,Closed,19,ADJ048,AB,0,1.0950260024469687,0,3,95,1,1,0,189
CLM0005254,CUS002289,Auto,Liability,2025-08-07,7569.52,750,6819.52,Under Review,11,ADJ011,SK,1,1.0701262848745845,0,0,88,0,0,1,872
CLM0005255,CUS004641,Home,Theft,2024-05-13,3467.89,2000,1467.89,Closed,15,ADJ032,QC,1,0.821014675278013,0,3,94,1,1,1,2957
CLM0005256,CUS004062,Auto,Collision,2024-06-06,4580.9,750,3830.9,Approved,3,ADJ027,AB,0,1.2566439873307895,1,3,78,1,1,1,1843
CLM0005257,CUS003322,Auto,Comprehensive,2024-01-29,745.65,750,0.0,Approved,18,ADJ012,QC,0,0.7957762584171166,0,4,99,1,0,0,192
CLM0005258,CUS003360,Auto,Vandalism,2024-08-25,2756.45,500,2256.45,Denied,3,ADJ003,ON,0,0.8924478113640939,1,3,99,1,1,3,1491
CLM0005259,CUS000453,Auto,Comprehensive,2025-09-06,2627.12,750,1877.12,Closed,9,ADJ038,ON,7,1.6777339593310363,1,4,60,1,1,9,3586
CLM0005260,CUS003617,Home,Theft,2024-07-16,1992.6,2000,0.0,Denied,18,ADJ016,ON,0,1.6105389655590534,0,6,52,0,0,3,4037
CLM0005261,CUS002554,Auto,Liability,2024-03-04,3179.22,1000,2179.22,Approved,4,ADJ043,ON,1,1.1363494847621531,1,2,86,1,1,0,1033
CLM0005262,CUS003995,Auto,Collision,2025-10-20,11466.71,750,10716.71,Closed,17,ADJ047,BC,0,1.2924383220216726,1,4,85,1,1,2,3448
CLM0005263,CUS004718,Auto,Liability,2025-05-28,2682.55,500,2182.55,Approved,5,ADJ037,BC,0,0.8923245928603399,0,1,90,1,1,3,1942
CLM0005264,CUS000551,Auto,Comprehensive,2025-07-17,938.63,1000,0.0,Approved,6,ADJ018,ON,1,0.8912858113778566,0,4,97,0,0,1,1095
CLM0005265,CUS001794,Auto,Collision,2025-07-05,6572.09,750,5822.09,Approved,36,ADJ019,AB,0,1.2366949195372121,0,1,80,1,1,0,2960
CLM0005266,CUS003189,Auto,Theft,2024-11-22,11258.07,500,10758.07,Approved,32,ADJ048,QC,0,1.0635664804798086,0,1,79,1,0,2,3398
CLM0005267,CUS003332,Auto,Liability,2025-08-14,3246.56,500,2746.56,Approved,13,ADJ034,ON,1,1.1652908629854406,0,4,92,1,0,0,3430
CLM0005268,CUS004244,Home,Water Damage,2024-10-28,26789.26,2000,24789.26,Approved,30,ADJ007,ON,1,1.2087212846080257,0,1,96,1,0,1,198
CLM0005269,CUS001482,Home,Vandalism,2025-09-20,1215.86,2000,0.0,Approved,7,ADJ042,QC,1,0.9367257222273828,0,4,99,1,0,2,1547
CLM0005270,CUS003561,Home,Water Damage,2024-06-06,39391.5,2000,37391.5,Approved,4,ADJ015,ON,0,0.7502137421128303,0,0,82,1,0,1,3397
CLM0005271,CUS001336,Home,Fire,2025-09-19,34413.21,1000,33413.21,Denied,18,ADJ017,QC,1,0.9415065644707495,0,2,97,1,0,0,3249
CLM0005272,CUS002834,Home,Water Damage,2025-02-01,8065.0,500,7565.0,Approved,6,ADJ048,BC,1,1.2996083142401813,0,11,79,0,1,7,-189
CLM0005273,CUS002949,Auto,Collision,2025-07-24,6452.0,500,5952.0,Approved,19,ADJ032,ON,0,0.7135288208074723,1,0,84,1,1,1,2897
CLM0005274,CUS002855,Home,Vandalism,2026-01-08,1216.65,2000,0.0,Approved,16,ADJ018,ON,1,1.2500637312698528,0,1,76,0,0,2,224
CLM0005275,CUS003776,Auto,Theft,2024-12-30,12936.92,500,12436.92,Approved,92,ADJ032,ON,0,1.2933453957411365,0,1,86,1,1,0,1968
CLM0005276,CUS001795,Auto,Comprehensive,2025-06-27,3477.84,1000,2477.84,Approved,27,ADJ021,QC,0,1.276746672809999,0,0,99,1,1,0,1120
CLM0005277,CUS004150,Auto,Comprehensive,2024-08-16,2213.41,250,1963.41,Approved,4,ADJ018,QC,0,0.7714925946542399,0,1,77,1,1,1,1420
CLM0005278,CUS001052,Home,Theft,2024-11-04,4299.29,2000,2299.29,Closed,5,ADJ035,BC,0,0.9797443271346304,0,0,81,1,1,0,4239
CLM0005279,CUS001513,Auto,Collision,2024-08-30,2080.62,1000,1080.62,Approved,13,ADJ009,ON,1,1.035306483795973,0,3,79,1,1,1,2323
CLM0005280,CUS001327,Auto,Collision,2024-12-24,11418.05,1000,10418.05,Approved,68,ADJ040,ON,2,1.0108801357112382,0,3,86,0,0,1,2404
CLM0005281,CUS004391,Auto,Collision,2024-03-14,9051.41,500,8551.41,Approved,15,ADJ012,ON,1,0.9271611511612542,0,1,88,0,1,0,1952
CLM0005282,CUS002343,Auto,Comprehensive,2024-04-25,853.61,750,103.61,Approved,19,ADJ050,NS,3,1.6270824483982225,1,8,51,0,0,3,-413
CLM0005283,CUS000468,Home,Liability,2025-09-03,2837.4,1500,1337.4,Approved,5,ADJ029,ON,0,0.7946826234123363,1,0,93,0,1,0,604
CLM0005284,CUS003725,Home,Weather,2025-12-20,46094.06,1000,45094.06,Denied,49,ADJ016,QC,0,1.0666232591307376,0,0,92,1,1,1,4599
CLM0005285,CUS004312,Auto,Collision,2024-07-21,8930.56,500,8430.56,Approved,13,ADJ045,ON,1,1.1870567725574872,0,4,85,1,0,0,416
CLM0005286,CUS002715,Auto,Collision,2025-06-14,5446.51,500,4946.51,Approved,18,ADJ017,ON,0,1.2004763771653397,1,1,85,1,0,1,3747
CLM0005287,CUS001946,Auto,Theft,2024-11-26,6840.28,500,6340.28,Approved,38,ADJ025,ON,0,0.974520295322541,1,3,83,0,0,0,4493
CLM0005288,CUS002528,Auto,Theft,2024-12-02,15907.97,750,15157.97,Approved,19,ADJ001,ON,0,1.0506670707475112,0,3,88,0,1,0,1377
CLM0005289,CUS002284,Home,Water Damage,2025-06-11,2845.19,1500,1345.19,Denied,25,ADJ030,QC,1,1.0755568271852436,1,0,98,0,1,3,1225
CLM0005290,CUS000475,Auto,Collision,2025-12-09,11232.53,750,10482.53,Approved,31,ADJ017,BC,1,1.0902631734650305,0,4,76,0,1,0,97
CLM0005291,CUS003467,Home,Fire,2024-12-01,148734.8,1500,147234.8,Approved,4,ADJ032,BC,0,0.7594889789789144,0,1,79,0,1,1,-104
CLM0005292,CUS003982,Home,Fire,2025-02-11,7978.37,2000,5978.37,Denied,3,ADJ013,QC,1,1.2459774718413428,0,1,87,0,1,1,1902
CLM0005293,CUS002085,Home,Weather,2025-12-14,7571.35,1500,6071.35,Denied,19,ADJ038,ON,1,0.9736744769005342,0,2,89,1,1,2,4531
CLM0005294,CUS000020,Auto,Liability,2025-09-23,21977.41,750,21227.41,Under Review,89,ADJ008,ON,0,0.9153942007444295,1,1,93,0,1,0,3210
CLM0005295,CUS002180,Home,Water Damage,2025-10-13,5145.45,2000,3145.45,Closed,26,ADJ016,SK,1,1.0111283286074704,0,3,98,1,1,0,1556
CLM0005296,CUS002082,Auto,Comprehensive,2024-03-31,5752.87,750,5002.87,Approved,7,ADJ026,ON,1,1.0320107927712017,0,4,88,0,1,1,3735
CLM0005297,CUS001201,Home,Liability,2025-08-07,43795.31,2000,41795.31,Denied,12,ADJ040,QC,0,1.0412092833950406,0,2,94,1,0,0,1232
CLM0005298,CUS000237,Home,Water Damage,2024-08-09,5021.06,2000,3021.06,Approved,18,ADJ015,BC,0,1.1246751959831436,0,4,78,0,1,2,3592
CLM0005299,CUS002809,Home,Weather,2025-12-04,1377.74,2000,0.0,Closed,3,ADJ020,QC,1,1.0956561730808316,0,0,97,1,1,0,1024
CLM0005300,CUS000525,Auto,Comprehensive,2025-01-01,1386.11,1000,386.11,Closed,42,ADJ008,AB,1,0.9288194662035006,0,0,86,1,1,1,909
CLM0005301,CUS004385,Auto,Collision,2025-12-03,5957.85,500,5457.85,Approved,30,ADJ017,ON,0,0.7930334102329785,0,1,82,1,0,1,2582
CLM0005302,CUS000904,Auto,Liability,2025-02-28,1123.36,750,373.36,Approved,18,ADJ023,NS,1,1.0308858912394956,0,3,99,0,1,3,4992
CLM0005303,CUS002702,Auto,Collision,2025-02-21,15974.72,750,15224.72,Approved,5,ADJ043,BC,1,0.7916266292836984,0,3,99,1,0,1,2671
CLM0005304,CUS000411,Auto,Comprehensive,2025-05-16,14291.23,500,13791.23,Approved,32,ADJ034,MB,0,0.7427790969500998,0,4,84,0,1,0,697
CLM0005305,CUS002713,Auto,Liability,2025-11-12,45122.99,750,44372.99,Closed,11,ADJ015,BC,0,0.7329608151408684,1,1,84,1,1,0,4391
CLM0005306,CUS001122,Home,Liability,2025-09-04,4295.62,2000,2295.62,Under Review,8,ADJ003,BC,0,0.7346625075961833,0,1,86,0,0,0,-15
CLM0005307,CUS000881,Home,Fire,2025-10-28,30576.41,1500,29076.41,Closed,6,ADJ047,ON,1,1.0166327390976193,0,0,82,1,1,3,4809
CLM0005308,CUS000949,Auto,Liability,2025-09-16,22348.65,1000,21348.65,Approved,5,ADJ010,ON,1,1.056669279869359,0,4,82,1,1,0,3461
CLM0005309,CUS003922,Home,Fire,2025-09-22,16853.99,2000,14853.99,Approved,3,ADJ039,SK,0,0.7083338364995212,0,1,75,1,1,2,373
CLM0005310,CUS003690,Auto,Collision,2024-03-26,11516.71,250,11266.71,Under Review,18,ADJ037,ON,0,0.9557394420051422,0,1,79,1,1,1,-558
CLM0005311,CUS003378,Auto,Collision,2025-07-13,5789.94,500,5289.94,Approved,21,ADJ009,ON,0,0.7352770390650941,0,1,83,1,1,1,963
CLM0005312,CUS002834,Home,Theft,2024-05-07,3716.99,500,3216.99,Under Review,23,ADJ028,BC,1,1.0393775850190732,0,0,86,1,1,0,-459
CLM0005313,CUS002301,Home,Water Damage,2024-06-01,4168.34,1000,3168.34,Approved,5,ADJ043,BC,0,1.193912279789227,0,3,83,1,1,1,968
CLM0005314,CUS002479,Home,Theft,2025-08-03,6101.78,1500,4601.78,Approved,76,ADJ010,ON,0,0.8590946589023749,0,1,96,1,0,3,4807
CLM0005315,CUS001714,Home,Water Damage,2025-08-21,9722.75,1500,8222.75,Approved,15,ADJ009,ON,1,1.2300691212120667,0,4,83,1,1,0,3254
CLM0005316,CUS003976,Auto,Collision,2024-05-22,8029.28,750,7279.28,Approved,15,ADJ033,QC,1,0.7231789527654772,1,1,83,1,1,0,1873
CLM0005317,CUS004030,Auto,Collision,2025-03-29,4517.18,1000,3517.18,Approved,6,ADJ049,PE,0,0.7884516066935793,0,0,89,1,1,1,3193
CLM0005318,CUS003763,Auto,Comprehensive,2025-10-03,4863.07,1000,3863.07,Approved,19,ADJ009,ON,1,1.298821294328179,0,3,99,1,1,1,3170
CLM0005319,CUS002186,Auto,Liability,2024-07-13,5466.5,500,4966.5,Approved,4,ADJ047,SK,1,1.2756367212036035,0,1,89,0,1,0,2628
CLM0005320,CUS004985,Home,Water Damage,2025-12-10,10214.11,1500,8714.11,Approved,13,ADJ006,SK,0,0.7709556209751669,0,4,75,0,0,1,3024
CLM0005321,CUS000494,Auto,Theft,2025-01-18,8467.03,750,7717.03,Denied,4,ADJ036,QC,0,1.22022455051281,1,1,96,1,1,3,3562
CLM0005322,CUS004537,Auto,Liability,2025-06-18,22110.33,750,21360.33,Approved,36,ADJ043,ON,2,1.8246205631591579,0,8,65,1,0,4,379
CLM0005323,CUS003677,Auto,Liability,2025-02-25,16703.08,750,15953.08,Approved,38,ADJ036,QC,0,0.8694830879760763,0,4,90,0,1,0,4266
CLM0005324,CUS004764,Home,Theft,2024-05-23,4472.96,1500,2972.96,Denied,26,ADJ048,ON,0,1.269204353991098,0,4,79,1,0,1,1626
CLM0005325,CUS002864,Home,Water Damage,2024-03-17,18325.48,2000,16325.48,Closed,10,ADJ008,BC,1,0.9906459088610629,1,0,76,0,1,0,1415
CLM0005326,CUS000084,Home,Weather,2025-12-25,2149.79,2000,149.79,Approved,26,ADJ045,ON,1,1.0663647974094128,0,4,75,0,0,2,532
CLM0005327,CUS002822,Auto,Theft,2024-11-04,8819.12,750,8069.12,Closed,39,ADJ038,NL,1,0.9682383811703801,1,1,87,1,0,3,680
CLM0005328,CUS000865,Auto,Comprehensive,2024-11-19,10749.77,750,9999.77,Approved,9,ADJ020,QC,1,0.9910944408551341,0,1,76,1,1,0,1861
CLM0005329,CUS003498,Auto,Theft,2025-08-15,6554.52,1000,5554.52,Approved,32,ADJ038,QC,0,1.20559073117131,1,3,93,0,0,1,4489
CLM0005330,CUS004411,Auto,Collision,2024-06-17,5463.96,750,4713.96,Denied,6,ADJ011,ON,0,1.1065683397784274,0,1,93,1,1,0,2027
CLM0005331,CUS004244,Auto,Collision,2025-12-14,10336.84,1000,9336.84,Under Review,13,ADJ001,ON,0,2.0999325873804096,1,10,67,0,0,5,610
CLM0005332,CUS004669,Home,Vandalism,2024-01-13,699.25,1500,0.0,Closed,18,ADJ033,QC,1,0.7027559826496214,1,4,90,1,1,1,2707
CLM0005333,CUS003648,Auto,Collision,2025-09-07,2109.27,750,1359.27,Approved,5,ADJ032,SK,0,0.8202312869200368,0,0,77,1,1,1,2302
CLM0005334,CUS000888,Auto,Collision,2024-09-05,5998.22,1000,4998.22,Approved,21,ADJ043,ON,0,0.7790457387272436,1,1,97,0,1,1,3001
CLM0005335,CUS001942,Home,Theft,2024-02-09,1534.68,2000,0.0,Approved,23,ADJ024,QC,0,1.1623069053526565,0,2,94,1,1,1,-73
CLM0005336,CUS001668,Auto,Collision,2024-03-23,2109.45,500,1609.45,Approved,7,ADJ026,ON,0,1.1420100591583875,0,3,94,0,0,3,3540
CLM0005337,CUS002970,Auto,Collision,2025-12-24,3734.62,500,3234.62,Closed,20,ADJ022,AB,2,1.0545662291308677,1,2,87,1,0,1,3134
CLM0005338,CUS004239,Home,Theft,2024-02-04,12490.94,1000,11490.94,Denied,26,ADJ004,BC,1,1.1902191593062312,0,1,86,1,0,0,2436
CLM0005339,CUS002938,Home,Liability,2024-09-09,7616.71,2000,5616.71,Approved,59,ADJ042,ON,0,0.7841129046093942,0,4,88,1,0,0,823
CLM0005340,CUS001958,Home,Fire,2024-02-23,39342.75,1000,38342.75,Approved,14,ADJ003,AB,0,0.7439942685663463,1,3,81,1,1,0,4055
CLM0005341,CUS003923,Auto,Liability,2024-12-26,10920.01,1000,9920.01,Under Review,8,ADJ040,AB,0,1.0103119619789616,0,4,81,0,0,0,4179
CLM0005342,CUS004786,Home,Fire,2024-10-09,60565.57,500,60065.57,Under Review,12,ADJ019,ON,1,0.8541870254582018,0,2,87,1,0,1,1976
CLM0005343,CUS004549,Home,Water Damage,2024-11-12,17784.79,1500,16284.79,Approved,22,ADJ001,QC,1,1.2088178875100435,0,0,78,0,0,2,128
CLM0005344,CUS003613,Auto,Collision,2025-12-15,10719.6,750,9969.6,Approved,4,ADJ038,QC,0,0.8473277927710852,0,2,84,0,0,0,1303
CLM0005345,CUS000127,Home,Water Damage,2025-02-05,2635.75,2000,635.75,Approved,9,ADJ006,ON,0,1.008265102206113,0,3,75,1,1,3,3764
CLM0005346,CUS003084,Home,Water Damage,2025-11-29,2060.07,1500,560.07,Denied,21,ADJ018,MB,1,1.277659749852527,0,2,77,1,1,0,3375
CLM0005347,CUS002352,Auto,Collision,2024-12-10,2931.01,500,2431.01,Approved,20,ADJ038,QC,1,1.265477540384981,1,0,80,1,1,1,4722
CLM0005348,CUS000233,Home,Fire,2024-09-30,118407.3,2000,116407.3,Under Review,20,ADJ002,QC,0,0.9481197537104735,0,0,99,0,1,1,4834
CLM0005349,CUS000024,Auto,Collision,2025-08-14,8426.68,1000,7426.68,Approved,4,ADJ030,QC,0,0.9524019850057293,1,3,95,1,0,1,3475
CLM0005350,CUS001198,Auto,Collision,2024-07-17,11564.5,1000,10564.5,Closed,11,ADJ007,BC,0,0.8974204078764108,0,0,77,0,1,1,848
CLM0005351,CUS000209,Home,Theft,2025-08-19,6840.13,2000,4840.13,Under Review,4,ADJ032,QC,0,1.0549485446007008,1,2,91,1,1,1,5258
CLM0005352,CUS003751,Auto,Collision,2025-04-26,12366.24,1000,11366.24,Under Review,7,ADJ050,ON,1,1.1491336765852371,0,2,96,1,1,1,1052
CLM0005353,CUS002257,Home,Fire,2025-05-29,215664.24,2000,213664.24,Approved,32,ADJ016,BC,0,1.0554519316438067,0,3,95,0,1,0,4612
CLM0005354,CUS004601,Auto,Collision,2024-06-08,5722.2,750,4972.2,Closed,10,ADJ013,ON,1,1.1179693638617767,1,4,88,1,1,0,1384
CLM0005355,CUS000141,Home,Theft,2024-03-17,8568.61,1500,7068.61,Approved,30,ADJ021,AB,0,1.2577679972863542,0,2,87,1,1,3,2457
CLM0005356,CUS000814,Auto,Collision,2024-06-19,5175.68,750,4425.68,Approved,20,ADJ011,ON,0,1.1584463325220042,0,4,97,0,1,0,3540
CLM0005357,CUS003271,Auto,Collision,2024-09-16,8050.02,750,7300.02,Approved,3,ADJ008,BC,0,1.2760625191322847,0,2,80,0,1,0,587
CLM0005358,CUS001812,Auto,Liability,2024-05-12,10663.56,1000,9663.56,Closed,8,ADJ009,QC,0,1.0215709528676271,0,1,93,1,0,0,2473
CLM0005359,CUS003313,Home,Theft,2025-05-27,1175.46,1500,0.0,Approved,23,ADJ045,ON,0,0.9228246887036838,1,0,83,1,1,0,747
CLM0005360,CUS002689,Home,Weather,2025-01-07,724.33,1500,0.0,Approved,11,ADJ011,ON,1,1.2611808651511947,0,2,77,1,0,0,824
CLM0005361,CUS001539,Auto,Collision,2024-01-20,7965.68,1000,6965.68,Approved,4,ADJ025,PE,2,1.1972909517908055,1,1,99,1,0,0,3372
CLM0005362,CUS000305,Auto,Comprehensive,2025-05-07,2854.01,500,2354.01,Denied,5,ADJ010,QC,0,0.831384109142584,0,1,84,0,1,0,1723
CLM0005363,CUS002615,Auto,Comprehensive,2024-07-30,2667.27,1000,1667.27,Denied,58,ADJ038,QC,1,0.9048021341865364,0,2,80,0,0,1,2590
CLM0005364,CUS001850,Home,Theft,2024-05-08,1389.27,1500,0.0,Approved,42,ADJ023,AB,0,0.8349756033536033,0,3,81,1,0,0,3842
CLM0005365,CUS001075,Home,Weather,2024-12-15,18422.08,1000,17422.08,Approved,4,ADJ043,QC,0,0.8546826959465668,1,1,96,1,1,0,3245
CLM0005366,CUS001551,Auto,Collision,2024-01-24,4141.48,1000,3141.48,Approved,6,ADJ046,ON,1,1.2537019514947096,0,1,92,0,0,0,2781
CLM0005367,CUS000806,Home,Weather,2025-12-14,1207.88,1500,0.0,Approved,9,ADJ031,QC,1,0.740571742480926,0,4,79,1,1,2,3286
CLM0005368,CUS000366,Auto,Comprehensive,2024-04-06,816.36,750,66.36,Approved,15,ADJ002,BC,1,1.0050499680618095,1,1,79,0,1,0,3892
CLM0005369,CUS003771,Home,Theft,2024-10-03,4262.54,1500,2762.54,Under Review,86,ADJ019,QC,0,1.1322147265031717,0,1,99,1,1,1,1216
CLM0005370,CUS001915,Auto,Liability,2024-10-02,11586.42,500,11086.42,Denied,29,ADJ020,QC,2,1.1325298030275655,0,3,88,0,0,0,2434
CLM0005371,CUS003640,Auto,Liability,2025-06-17,8093.66,500,7593.66,Denied,25,ADJ010,QC,1,1.447440976930639,0,8,67,0,0,2,4763
CLM0005372,CUS002554,Auto,Collision,2025-02-10,5435.45,1000,4435.45,Approved,35,ADJ037,ON,6,2.180967811698512,1,13,77,1,1,9,1376
CLM0005373,CUS004766,Home,Fire,2025-05-13,51761.82,2000,49761.82,Denied,41,ADJ043,ON,1,0.763791912349922,0,1,96,0,0,2,5097
CLM0005374,CUS002556,Auto,Collision,2024-11-13,24257.42,750,23507.42,Denied,4,ADJ045,ON,0,1.0699522888957795,0,3,86,0,1,1,3940
CLM0005375,CUS000138,Home,Water Damage,2024-02-27,8499.96,1500,6999.96,Approved,18,ADJ027,BC,0,1.0629081493570802,1,4,80,1,0,1,930
CLM0005376,CUS001559,Auto,Comprehensive,2024-04-15,1751.17,1000,751.17,Approved,33,ADJ010,ON,1,1.2378398050677295,0,3,89,1,1,0,4149
CLM0005377,CUS000417,Auto,Liability,2025-05-31,16395.3,1000,15395.3,Approved,26,ADJ049,NB,0,1.2979623768393367,1,2,79,1,1,1,2299
CLM0005378,CUS002841,Auto,Collision,2025-06-24,17894.59,750,17144.59,Closed,28,ADJ005,QC,1,1.102125095460404,1,4,91,0,0,1,2055
CLM0005379,CUS003945,Auto,Comprehensive,2025-07-10,1762.52,1000,762.52,Approved,9,ADJ037,ON,0,1.2862006624400464,0,3,95,1,0,0,1697
CLM0005380,CUS001066,Auto,Liability,2024-07-25,5182.72,750,4432.72,Approved,16,ADJ014,ON,0,1.0711705692705986,0,0,85,1,1,0,704
CLM0005381,CUS002660,Auto,Collision,2025-12-24,3629.75,750,2879.75,Approved,17,ADJ014,QC,0,0.7884636983113048,1,0,82,0,1,0,2249
CLM0005382,CUS000021,Auto,Collision,2024-04-30,5326.67,750,4576.67,Approved,42,ADJ027,ON,1,0.876821246214472,1,2,76,1,1,2,639
CLM0005383,CUS003414,Auto,Theft,2025-02-07,15717.04,750,14967.04,Closed,6,ADJ028,ON,0,0.7360319103313391,0,2,95,1,1,3,2916
CLM0005384,CUS003497,Auto,Theft,2024-02-09,11439.42,1000,10439.42,Under Review,4,ADJ038,ON,2,1.2801757668060632,1,2,91,1,1,2,4582
CLM0005385,CUS003475,Home,Water Damage,2025-09-04,6120.34,1500,4620.34,Approved,20,ADJ012,QC,2,1.0639530416692629,0,1,78,1,0,0,4289
CLM0005386,CUS002779,Auto,Vandalism,2026-01-05,2908.68,1000,1908.68,Approved,19,ADJ006,MB,0,0.968806617641484,1,4,83,1,0,1,1943
CLM0005387,CUS000554,Auto,Theft,2024-12-18,15853.17,750,15103.17,Approved,34,ADJ048,AB,1,0.8974217766970412,0,4,77,1,1,1,2266
CLM0005388,CUS000185,Auto,Comprehensive,2025-10-02,2017.03,1000,1017.03,Approved,21,ADJ024,BC,0,1.231204407758991,1,2,77,1,1,0,3702
CLM0005389,CUS000112,Auto,Collision,2025-11-16,1321.27,750,571.27,Approved,15,ADJ023,SK,2,0.8105331741871042,0,0,95,0,0,0,5363
CLM0005390,CUS004662,Auto,Liability,2025-05-11,3924.46,750,3174.46,Approved,20,ADJ045,BC,2,0.7096097081934413,0,1,79,0,1,0,1581
CLM0005391,CUS003679,Auto,Comprehensive,2024-04-24,1800.04,1000,800.04,Denied,14,ADJ003,AB,1,0.7723695019214128,0,1,94,0,1,1,2607
CLM0005392,CUS002826,Auto,Comprehensive,2024-03-31,633.09,1000,0.0,Closed,29,ADJ029,AB,1,1.0131320067481377,0,2,90,1,0,1,2307
CLM0005393,CUS002414,Home,Weather,2024-06-17,4765.59,1500,3265.59,Under Review,13,ADJ007,BC,0,0.8912557284576497,1,1,90,1,1,0,-277
CLM0005394,CUS001581,Home,Theft,2025-03-19,10417.37,1000,9417.37,Approved,3,ADJ011,QC,2,1.2693361973988804,0,0,80,1,0,0,-161
CLM0005395,CUS001246,Home,Weather,2025-08-27,3067.85,1500,1567.85,Approved,5,ADJ049,AB,0,0.7017462072152141,0,4,86,1,0,1,3767
CLM0005396,CUS001120,Auto,Collision,2025-08-05,12660.51,750,11910.51,Approved,8,ADJ034,QC,1,1.0122666577887,0,0,86,1,1,1,5077
CLM0005397,CUS000219,Auto,Comprehensive,2024-08-22,899.87,750,149.87,Closed,14,ADJ002,MB,1,0.850824635292692,0,4,98,1,1,0,3944
CLM0005398,CUS003809,Auto,Liability,2025-09-28,9203.4,1000,8203.4,Approved,3,ADJ003,ON,0,1.0564365291214668,0,0,87,1,1,2,4141
