claim_id,anomaly_score,ml_fraud_probability,risk_score,risk_category,flagged_for_review,requires_investigation
CLM0007833,9.467081480928563,0.0,3.8,Low,False,False
CLM0007834,26.53429725039257,0.0,10.6,Low,False,False
CLM0007835,17.82512439457532,0.0,7.1,Low,False,False
CLM0007836,71.03056723156797,0.0,28.4,Medium,False,False
CLM0007837,12.087859436923887,0.0,4.8,Low,False,False
CLM0007838,3.6146896525993677,0.0,1.4,Low,False,False
CLM0007839,12.127606324370577,0.0,4.9,Low,False,False
CLM0007840,11.73923679907265,0.0,4.7,Low,False,False
CLM0007841,21.748201076103935,0.0,8.7,Low,False,False
CLM0007842,30.026992355871897,0.0,12.0,Low,False,False
CLM0007843,83.2167391718194,99.97990836480713,93.3,Critical,True,True
CLM0007844,22.816118184932566,0.5026604332505019,9.4,Low,False,False
CLM0007845,17.098210979123763,0.0,6.8,Low,False,False
CLM0007846,40.58365837517641,0.0,16.2,Low,False,False
CLM0007847,45.210993048495716,97.75526173136299,76.7,Critical,True,False
CLM0007848,6.727190432632202,0.0,2.7,Low,False,False
CLM0007849,38.03586776771329,0.0,15.2,Low,False,False
CLM0007850,15.89994024861272,0.0,6.4,Low,False,False
CLM0007851,18.687181342130298,0.0,7.5,Low,False,False
CLM0007852,23.83807661774998,0.0,9.5,Low,False,False
CLM0007853,31.465388966600592,0.0,12.6,Low,False,False
CLM0007854,26.35470338191085,0.0,10.5,Low,False,False
CLM0007855,19.953555855733907,0.0,8.0,Low,False,False
CLM0007856,16.937463413479115,0.0,6.8,Low,False,False
CLM0007857,51.44462982582425,0.0,20.6,Low,False,False
CLM0007858,15.92214697465314,0.0,6.4,Low,False,False
CLM0007859,7.906123844761892,0.0,3.2,Low,False,False
CLM0007860,16.20850852010347,0.0,6.5,Low,False,False
CLM0007861,18.03132360863119,0.0,7.2,Low,False,False
CLM0007862,9.965080701190733,0.0,4.0,Low,False,False
CLM0007863,19.072819917150007,0.0,7.6,Low,False,False
CLM0007864,10.44403556342518,0.0,4.2,Low,False,False
CLM0007865,23.90628411167488,0.0,9.6,Low,False,False
CLM0007866,24.5776159957257,0.0,9.8,Low,False,False
CLM0007867,63.709850061008176,100.0,85.5,Critical,True,True
CLM0007868,15.029800376376045,0.0,6.0,Low,False,False
CLM0007869,8.584852182720681,0.0,3.4,Low,False,False
CLM0007870,18.015351755550967,0.0,7.2,Low,False,False
CLM0007871,12.616549775556074,0.0,5.0,Low,False,False
CLM0007872,48.24730865856137,0.0,19.3,Low,False,False
CLM0007873,19.449514370341348,0.0,7.8,Low,False,False
CLM0007874,12.701244927456056,0.0,5.1,Low,False,False
CLM0007875,18.701279293928252,0.0,7.5,Low,False,False
CLM0007876,46.08808905551158,0.0,18.4,Low,False,False
CLM0007877,19.44488211744352,0.0,7.8,Low,False,False
CLM0007878,6.213050794265107,0.0,2.5,Low,False,False
CLM0007879,15.011990445587188,0.0,6.0,Low,False,False
CLM0007880,74.21253498704033,100.0,89.7,Critical,True,True
CLM0007881,44.984520753568134,97.00391686195114,76.2,Critical,True,False
CLM0007882,14.902447589615232,0.0,6.0,Low,False,False
CLM0007883,15.6788121753341,0.0,6.3,Low,False,False
CLM0007884,11.449492748191181,0.0,4.6,Low,False,False
CLM0007885,14.084870969734208,0.0,5.6,Low,False,False
CLM0007886,13.209143758257646,0.0,5.3,Low,False,False
CLM0007887,58.07515995161686,0.0,23.2,Low,False,False
CLM0007888,17.21901107644167,0.0,6.9,Low,False,False
CLM0007889,21.976157288211496,0.0,8.8,Low,False,False
CLM0007890,29.127843531477858,0.0,11.7,Low,False,False
CLM0007891,11.211441600252925,0.0,4.5,Low,False,False
CLM0007892,8.770455686899336,0.0,3.5,Low,False,False
CLM0007893,14.925168457436245,0.0,6.0,Low,False,False
CLM0007894,12.005568303347424,0.0,4.8,Low,False,False
CLM0007895,39.61372679879142,0.0,15.8,Low,False,False
CLM0007896,29.610370134095,0.0,11.8,Low,False,False
CLM0007897,52.80798007864106,0.6666666666666667,21.5,Low,False,False
CLM0007898,66.72397029674568,100.0,86.7,Critical,True,True
CLM0007899,16.205291079312456,0.0,6.5,Low,False,False
CLM0007900,11.356895537083822,0.0,4.5,Low,False,False
CLM0007901,25.82599396614158,0.0,10.3,Low,False,False
CLM0007902,17.841397080919783,0.0,7.1,Low,False,False
CLM0007903,34.08114949760287,0.0,13.6,Low,False,False
CLM0007904,11.098280338665322,0.0,4.4,Low,False,False
CLM0007905,22.46302918896923,0.0,9.0,Low,False,False
CLM0007906,10.419850781666916,0.0,4.2,Low,False,False
CLM0007907,66.59310794951392,99.98813083513932,86.6,Critical,True,True
CLM0007908,19.328300691503884,0.0,7.7,Low,False,False
CLM0007909,13.168766656729114,0.0,5.3,Low,False,False
CLM0007910,16.12869896778728,0.0,6.5,Low,False,False
CLM0007911,46.05871326952291,0.0,18.4,Low,False,False
CLM0007912,14.5404423655356,0.0,5.8,Low,False,False
CLM0007913,11.174945368024336,0.0,4.5,Low,False,False
CLM0007914,11.231659987894338,0.0,4.5,Low,False,False
CLM0007915,31.502793959601338,0.0,12.6,Low,False,False
CLM0007916,32.07429190443867,0.0,12.8,Low,False,False
CLM0007917,38.654840145230565,0.0,15.5,Low,False,False
CLM0007918,18.708399408446596,0.0,7.5,Low,False,False
CLM0007919,23.206718829058403,0.0,9.3,Low,False,False
CLM0007920,6.638440534618506,0.0,2.7,Low,False,False
CLM0007921,18.585881334341448,0.0,7.4,Low,False,False
CLM0007922,13.293204982800699,0.0,5.3,Low,False,False
CLM0007923,24.234304127450123,0.0,9.7,Low,False,False
CLM0007924,13.670797775326138,0.0,5.5,Low,False,False
CLM0007925,26.44146111553034,0.0,10.6,Low,False,False
CLM0007926,16.212439257631218,0.0,6.5,Low,False,False
CLM0007927,68.09214438839817,100.0,87.2,Critical,True,True
CLM0007928,12.69432891611675,0.0,5.1,Low,False,False
CLM0007929,9.672311616316588,0.0,3.9,Low,False,False
CLM0007930,37.030477945733466,0.0,14.8,Low,False,False
CLM0007931,12.890085075456048,0.0,5.2,Low,False,False
CLM0007932,19.841668507376873,0.0,7.9,Low,False,False
CLM0007933,29.038103365434132,0.0,11.6,Low,False,False
CLM0007934,19.280546647953912,0.0,7.7,Low,False,False
CLM0007935,9.795319653361656,0.0,3.9,Low,False,False
CLM0007936,15.675269613502497,0.0,6.3,Low,False,False
CLM0007937,12.550238734483832,0.0,5.0,Low,False,False
CLM0007938,24.418696435111986,0.0,9.8,Low,False,False
CLM0007939,38.72803860145849,0.0,15.5,Low,False,False
CLM0007940,51.57767717111028,99.96717347981347,80.6,Critical,True,False
CLM0007941,28.45228027295772,0.0,11.4,Low,False,False
CLM0007942,26.05844697816976,0.0,10.4,Low,False,False
CLM0007943,26.04885681179766,0.0,10.4,Low,False,False
CLM0007944,39.67456969942673,0.0,15.9,Low,False,False
CLM0007945,26.771715649625914,0.4219283980296496,11.0,Low,False,False
CLM0007946,3.761873998272791,0.0,1.5,Low,False,False
CLM0007947,18.088262209732132,0.0,7.2,Low,False,False
CLM0007948,19.396492355124405,0.0,7.8,Low,False,False
CLM0007949,4.741163621128308,0.0,1.9,Low,False,False
CLM0007950,34.065897648728125,0.0,13.6,Low,False,False
CLM0007951,35.86758011630098,0.0,14.3,Low,False,False
CLM0007952,37.52509938128209,0.0,15.0,Low,False,False
CLM0007953,18.10377792576129,0.0,7.2,Low,False,False
CLM0007954,26.569512872940948,0.0,10.6,Low,False,False
CLM0007955,39.20606680738688,0.0,15.7,Low,False,False
CLM0007956,13.074015133105233,0.0,5.2,Low,False,False
CLM0007957,11.834519343398819,0.0,4.7,Low,False,False
CLM0007958,70.95838695767239,100.0,88.4,Critical,True,True
CLM0007959,21.6400349414823,0.0,8.7,Low,False,False
CLM0007960,18.596351268451784,0.0,7.4,Low,False,False
CLM0007961,19.3791989429008,0.5609239484634281,8.1,Low,False,False
CLM0007962,24.460509717164026,0.0,9.8,Low,False,False
CLM0007963,12.986292745870786,0.0,5.2,Low,False,False
CLM0007964,38.64202715412988,0.0,15.5,Low,False,False
CLM0007965,18.685791141557207,0.0,7.5,Low,False,False
CLM0007966,16.30830619087834,0.0,6.5,Low,False,False
CLM0007967,15.716588281927557,0.0,6.3,Low,False,False
CLM0007968,36.444439005059635,0.0,14.6,Low,False,False
CLM0007969,28.385293582122173,0.0,11.4,Low,False,False
CLM0007970,75.45309299814846,100.0,90.2,Critical,True,True
CLM0007971,23.571665791209274,0.0,9.4,Low,False,False
CLM0007972,9.542041457911154,0.0,3.8,Low,False,False
CLM0007973,10.170828161998624,0.0,4.1,Low,False,False
CLM0007974,13.494014501279693,0.0,5.4,Low,False,False
CLM0007975,29.875101649784174,0.0,12.0,Low,False,False
CLM0007976,52.54198782086246,0.0,21.0,Low,False,False
CLM0007977,27.09098028167174,0.0,10.8,Low,False,False
CLM0007978,10.850861918190013,0.0,4.3,Low,False,False
CLM0007979,59.497538086238364,99.33333333333333,83.4,Critical,True,False
CLM0007980,28.456014650374485,0.0,11.4,Low,False,False
CLM0007981,15.76095804878721,0.0,6.3,Low,False,False
CLM0007982,50.843539470297,0.0,20.3,Low,False,False
CLM0007983,12.55626755569409,0.0,5.0,Low,False,False
CLM0007984,7.728847166138841,0.0,3.1,Low,False,False
CLM0007985,50.91847036894161,0.0,20.4,Low,False,False
CLM0007986,19.316047408024563,0.0,7.7,Low,False,False
CLM0007987,8.598709820602934,0.0,3.4,Low,False,False
CLM0007988,24.2766294687518,0.0,9.7,Low,False,False
CLM0007989,25.657470268583104,0.0,10.3,Low,False,False
CLM0007990,18.272068594807212,0.0,7.3,Low,False,False
CLM0007991,14.449505725293644,0.0,5.8,Low,False,False
CLM0007992,7.656280210344823,0.0,3.1,Low,False,False
CLM0007993,12.183293820503415,0.0,4.9,Low,False,False
CLM0007994,34.08016725802183,0.0,13.6,Low,False,False
CLM0007995,24.96046008654971,0.0,10.0,Low,False,False
CLM0007996,6.098414818752184,0.0,2.4,Low,False,False
CLM0007997,15.64949291354818,0.0,6.3,Low,False,False
CLM0007998,10.837094890702758,0.0,4.3,Low,False,False
CLM0007999,28.60434109198493,0.0,11.4,Low,False,False
CLM0008000,10.98776530257608,0.0,4.4,Low,False,False
CLM0008001,11.193742544832485,0.0,4.5,Low,False,False
CLM0008002,17.04174547666174,0.4892861047337925,7.1,Low,False,False
CLM0008003,9.422099396064986,0.0,3.8,Low,False,False
CLM0008004,35.35651742230661,0.0,14.1,Low,False,False
CLM0008005,14.537046241649653,0.0,5.8,Low,False,False
CLM0008006,14.367659503747877,0.0,5.7,Low,False,False
CLM0008007,29.305133571033615,0.0,11.7,Low,False,False
CLM0008008,20.190000752258406,0.0,8.1,Low,False,False
CLM0008009,20.417714521575892,0.0,8.2,Low,False,False
CLM0008010,47.7999385575284,0.0,19.1,Low,False,False
CLM0008011,17.938992339148243,0.0,7.2,Low,False,False
CLM0008012,29.979566143367585,1.203570964420318,12.7,Low,False,False
CLM0008013,18.058238718313646,0.0,7.2,Low,False,False
CLM0008014,77.31793775429242,97.76715902387375,89.6,Critical,True,True
CLM0008015,82.46929306543322,99.9789663860475,93.0,Critical,True,True
CLM0008016,17.117499765173005,0.0,6.8,Low,False,False
CLM0008017,75.74576474063403,0.6531363198081985,30.7,Medium,False,False
CLM0008018,12.273573923097103,0.0,4.9,Low,False,False
CLM0008019,19.650752117208235,0.0,7.9,Low,False,False
CLM0008020,14.87393360380408,0.0,5.9,Low,False,False
CLM0008021,22.142157690667798,0.0,8.9,Low,False,False
CLM0008022,27.247307363277507,0.0,10.9,Low,False,False
CLM0008023,35.85845250654256,0.0,14.3,Low,False,False
CLM0008024,40.032176609129145,0.0,16.0,Low,False,False
CLM0008025,27.306475092637474,0.0,10.9,Low,False,False
CLM0008026,14.5186352088298,0.0,5.8,Low,False,False
CLM0008027,45.48074174030868,0.0,18.2,Low,False,False
CLM0008028,7.19893373861199,0.0,2.9,Low,False,False
CLM0008029,18.475311580884203,0.0,7.4,Low,False,False
CLM0008030,22.757513286537755,0.0,9.1,Low,False,False
CLM0008031,10.249071398571541,0.0,4.1,Low,False,False
CLM0008032,28.950405258789747,0.0,11.6,Low,False,False
CLM0008033,20.83697661275058,0.0,8.3,Low,False,False
CLM0008034,15.105705421528404,0.0,6.0,Low,False,False
CLM0008035,17.94425053351969,0.0,7.2,Low,False,False
CLM0008036,17.650318829489375,0.0,7.1,Low,False,False
CLM0008037,16.675669247724333,0.0,6.7,Low,False,False
CLM0008038,40.51625262105307,0.0,16.2,Low,False,False
CLM0008039,17.88978904579679,0.0,7.2,Low,False,False
CLM0008040,18.98481118384977,0.0,7.6,Low,False,False
CLM0008041,19.53967501823489,0.0,7.8,Low,False,False
CLM0008042,19.69328472297247,0.0,7.9,Low,False,False
CLM0008043,7.794607823985256,0.0,3.1,Low,False,False
CLM0008044,34.102513985050074,0.0,13.6,Low,False,False
CLM0008045,17.96253342441133,0.0,7.2,Low,False,False
CLM0008046,42.20349787433596,0.0,16.9,Low,False,False
CLM0008047,29.070813190999367,0.0,11.6,Low,False,False
CLM0008048,5.701210684044367,0.0,2.3,Low,False,False
CLM0008049,8.077151259725868,0.0,3.2,Low,False,False
CLM0008050,21.390766921664994,0.0,8.6,Low,False,False
CLM0008051,23.4855850594771,0.0,9.4,Low,False,False
CLM0008052,12.946185786954112,0.0,5.2,Low,False,False
CLM0008053,28.70473970330942,0.0,11.5,Low,False,False
CLM0008054,15.060516225906174,0.0,6.0,Low,False,False
CLM0008055,20.147702866549032,0.0,8.1,Low,False,False
CLM0008056,23.83453368211831,0.0,9.5,Low,False,False
CLM0008057,26.53039182546041,0.0,10.6,Low,False,False
CLM0008058,34.71823727954294,0.0,13.9,Low,False,False
CLM0008059,27.854867579571017,0.0,11.1,Low,False,False
CLM0008060,25.7609549984377,0.0,10.3,Low,False,False
CLM0008061,29.185387761167313,0.0,11.7,Low,False,False
CLM0008062,14.839582533747675,0.0,5.9,Low,False,False
CLM0008063,18.791160790303685,0.0,7.5,Low,False,False
CLM0008064,21.887022159569934,0.6215972222222221,9.1,Low,False,False
CLM0008065,11.444890825362164,0.0,4.6,Low,False,False
CLM0008066,21.689926481206946,0.0,8.7,Low,False,False
CLM0008067,13.56296745195139,0.0,5.4,Low,False,False
CLM0008068,17.876495622336385,0.0,7.2,Low,False,False
CLM0008069,79.66070789344796,99.99203998405544,91.9,Critical,True,True
CLM0008070,19.509745813450273,0.0,7.8,Low,False,False
CLM0008071,21.660215157550443,0.0,8.7,Low,False,False
CLM0008072,21.736672666292243,0.0,8.7,Low,False,False
CLM0008073,29.183342296166124,0.0,11.7,Low,False,False
CLM0008074,79.81171090025597,100.0,91.9,Critical,True,True
CLM0008075,29.625508213747775,0.0,11.9,Low,False,False
CLM0008076,16.71813459427457,0.0,6.7,Low,False,False
CLM0008077,20.9583798581208,0.0,8.4,Low,False,False
CLM0008078,81.85768376738187,100.0,92.7,Critical,True,True
CLM0008079,46.06661760335242,0.0,18.4,Low,False,False
CLM0008080,34.42524754637945,0.0,13.8,Low,False,False
CLM0008081,16.782353445289864,0.0,6.7,Low,False,False
CLM0008082,14.69311574539639,0.0,5.9,Low,False,False
CLM0008083,16.209211691034632,0.0,6.5,Low,False,False
CLM0008084,21.137602681934386,0.0,8.5,Low,False,False
CLM0008085,18.537885454225545,0.0,7.4,Low,False,False
CLM0008086,19.45138551357083,0.0,7.8,Low,False,False
CLM0008087,25.470819060836636,0.0,10.2,Low,False,False
CLM0008088,22.652186674448416,0.0,9.1,Low,False,False
CLM0008089,13.15713920015964,0.0,5.3,Low,False,False
CLM0008090,10.518630710250132,0.0,4.2,Low,False,False
CLM0008091,14.832616014854882,0.0,5.9,Low,False,False
CLM0008092,20.124629883910384,0.0,8.0,Low,False,False
CLM0008093,46.31970125016485,0.0,18.5,Low,False,False
CLM0008094,15.75439400219344,0.0,6.3,Low,False,False
CLM0008095,16.458640343290888,0.0,6.6,Low,False,False
CLM0008096,16.01568618771302,0.0,6.4,Low,False,False
CLM0008097,19.796861203608685,0.0,7.9,Low,False,False
CLM0008098,0.5817755322801821,0.0,0.2,Low,False,False
CLM0008099,24.67654374867442,0.0,9.9,Low,False,False
CLM0008100,12.726478817232934,0.0,5.1,Low,False,False
CLM0008101,71.41455086986785,100.0,88.6,Critical,True,True
CLM0008102,28.276376022298866,0.0,11.3,Low,False,False
CLM0008103,20.003853335717746,0.0,8.0,Low,False,False
CLM0008104,21.46853721066202,0.0,8.6,Low,False,False
CLM0008105,14.818543397677553,0.0,5.9,Low,False,False
CLM0008106,16.804607080797997,0.0,6.7,Low,False,False
CLM0008107,18.608427944430193,0.0,7.4,Low,False,False
CLM0008108,12.099393463625407,0.0,4.8,Low,False,False
CLM0008109,71.80848811014705,99.98813083513932,88.7,Critical,True,True
CLM0008110,45.44945303977066,0.0,18.2,Low,False,False
CLM0008111,25.056483832444055,0.0,10.0,Low,False,False
CLM0008112,28.47486944226333,0.0,11.4,Low,False,False
CLM0008113,14.354695687297504,0.0,5.7,Low,False,False
CLM0008114,27.39000441190801,0.0,11.0,Low,False,False
CLM0008115,49.700225927320794,1.2142289105034563,20.6,Low,False,False
CLM0008116,30.455735013377673,0.0,12.2,Low,False,False
CLM0008117,14.880538710777069,0.0,6.0,Low,False,False
CLM0008118,11.582145020394229,0.0,4.6,Low,False,False
CLM0008119,1.8339136854413463,0.0,0.7,Low,False,False
CLM0008120,16.02814159169137,0.0,6.4,Low,False,False
CLM0008121,9.299981265426215,0.0,3.7,Low,False,False
CLM0008122,11.300664566706853,0.0,4.5,Low,False,False
CLM0008123,71.6015983976384,100.0,88.6,Critical,True,True
CLM0008124,16.988315216046256,0.0,6.8,Low,False,False
CLM0008125,15.474735395115935,0.0,6.2,Low,False,False
CLM0008126,11.534887457667352,0.0,4.6,Low,False,False
CLM0008127,17.864375121577623,0.0,7.1,Low,False,False
CLM0008128,20.355387635295784,0.0,8.1,Low,False,False
CLM0008129,54.01386226264784,0.0,21.6,Low,False,False
CLM0008130,6.957597289653461,0.0,2.8,Low,False,False
CLM0008131,28.907193531773334,0.0,11.6,Low,False,False
CLM0008132,27.67453286565025,0.0,11.1,Low,False,False
CLM0008133,28.734490759824983,0.0,11.5,Low,False,False
CLM0008134,6.220778664909954,0.0,2.5,Low,False,False
CLM0008135,69.95672021164518,100.0,88.0,Critical,True,True
CLM0008136,26.275924644637783,0.0,10.5,Low,False,False
CLM0008137,31.747564361004077,0.0,12.7,Low,False,False
CLM0008138,12.679994395387183,0.0,5.1,Low,False,False
CLM0008139,27.405946926164738,0.0,11.0,Low,False,False
CLM0008140,13.661491449137642,0.0,5.5,Low,False,False
CLM0008141,26.26979774644649,0.0,10.5,Low,False,False
CLM0008142,31.47791459615815,0.0,12.6,Low,False,False
CLM0008143,51.24018820303693,0.0,20.5,Low,False,False
CLM0008144,24.618660083077483,0.0,9.8,Low,False,False
CLM0008145,18.48138722209337,0.0,7.4,Low,False,False
CLM0008146,54.97646676319483,0.0,22.0,Low,False,False
CLM0008147,66.52829613121685,98.65093447749254,85.8,Critical,True,True
CLM0008148,11.025036588748849,0.0,4.4,Low,False,False
CLM0008149,26.13166219096219,0.0,10.5,Low,False,False
CLM0008150,15.782556109707835,0.0,6.3,Low,False,False
CLM0008151,53.87457536880797,99.98287435143862,81.5,Critical,True,False
CLM0008152,20.08203666386057,0.0,8.0,Low,False,False
CLM0008153,31.215679635607742,0.0,12.5,Low,False,False
CLM0008154,10.421067749109337,0.0,4.2,Low,False,False
CLM0008155,42.17112050994739,0.0,16.9,Low,False,False
CLM0008156,12.726283946485239,0.0,5.1,Low,False,False
CLM0008157,18.051790719751825,0.0,7.2,Low,False,False
CLM0008158,30.34231374696057,0.0,12.1,Low,False,False
CLM0008159,8.52353745010146,0.0,3.4,Low,False,False
CLM0008160,11.586124240284335,8.821950245200497,9.9,Low,False,False
CLM0008161,31.397900324470495,0.0,12.6,Low,False,False
CLM0008162,10.781276339322188,0.0,4.3,Low,False,False
CLM0008163,22.71975730655934,0.0,9.1,Low,False,False
CLM0008164,20.586275377805762,0.0,8.2,Low,False,False
CLM0008165,64.9325323326898,97.6054370073588,84.5,Critical,True,False
CLM0008166,13.559947767619285,0.0,5.4,Low,False,False
CLM0008167,13.010582038993235,0.0,5.2,Low,False,False
CLM0008168,13.126125666986589,0.0,5.3,Low,False,False
CLM0008169,21.349964034935443,0.0,8.5,Low,False,False
CLM0008170,39.86345935268033,0.0,15.9,Low,False,False
CLM0008171,12.918563800898042,0.0,5.2,Low,False,False
CLM0008172,9.959855283150066,0.0,4.0,Low,False,False
CLM0008173,15.40610054554059,0.0,6.2,Low,False,False
CLM0008174,43.00473613096284,0.0,17.2,Low,False,False
CLM0008175,13.441078988972366,0.0,5.4,Low,False,False
CLM0008176,54.83046396196334,0.0,21.9,Low,False,False
CLM0008177,21.739963537214134,0.0,8.7,Low,False,False
CLM0008178,13.45576348873303,0.0,5.4,Low,False,False
CLM0008179,33.457554854840275,0.0,13.4,Low,False,False
CLM0008180,11.400159777273656,0.0,4.6,Low,False,False
CLM0008181,15.34307133682219,0.0,6.1,Low,False,False
CLM0008182,19.479996356861527,0.0,7.8,Low,False,False
CLM0008183,8.91332208902188,0.0,3.6,Low,False,False
CLM0008184,23.409678356596984,0.0,9.4,Low,False,False
CLM0008185,17.956525386623568,0.0,7.2,Low,False,False
CLM0008186,6.443447176510652,0.0,2.6,Low,False,False
CLM0008187,6.483449172205047,0.0,2.6,Low,False,False
CLM0008188,67.89822764118756,100.0,87.2,Critical,True,True
CLM0008189,2.571055074547135,0.0,1.0,Low,False,False
CLM0008190,24.859332552446624,0.0,9.9,Low,False,False
CLM0008191,20.87341444185039,0.0,8.3,Low,False,False
